tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,director,language,mood
tt11224358,movie,Pray Away,Pray Away,0,2021,,101,Documentary,6.5,3825,nm6230292,Hindi,Educational
tt10290114,tvSeries,Poison,Poison,0,2019,,35,"Crime,Drama,Thriller",7.2,3439,nm1959662,Hindi,"Gritty,Suspenseful,Intense"
tt22058628,movie,Born to Fly,Chang kong zhi wang,0,2023,,128,"Action,Drama",5.8,4251,nm14043455,Hindi,"Thought-Provoking,Emotional,Action-Packed"
tt0088099,movie,Sharaabi,Sharaabi,0,1984,,180,"Comedy,Drama,Romance",7.3,3377,nm0576488,Hindi,"Fun,Romantic,Light-Hearted"
tt0434662,tvMiniSeries,Beck: Mongolian Chop Squad,Beck: Mongolian Chop Squad,0,2004,2005.0,25,"Animation,Drama,Music",8.2,2989,nm1215197,Hindi,"Thought-Provoking,Emotional,Whimsical"
tt21989120,movie,Ugram,Ugram,0,2023,,146,"Action,Drama,Romance",6.5,3768,nm9507246,Hindi,"Action-Packed,Romantic,Thought-Provoking"
tt6175078,movie,Luck-Key,Leokki,0,2016,,112,"Action,Comedy,Crime",6.9,3530,nm2078406,Hindi,"Gritty,Fun,Action-Packed"
tt8326824,movie,Madhuraraja,Madhura Raja,0,2019,,147,"Action,Comedy,Drama",5.9,4120,nm3946106,Malayalam,"Fun,Action-Packed,Light-Hearted"
tt0102258,movie,Lamhe,Lamhe,0,1991,,187,"Drama,Musical,Romance",7.2,3375,nm0007181,Hindi,"Romantic,Uplifting,Thought-Provoking"
tt10623524,movie,Chal Mera Putt,Chal Mera Putt,0,2019,,124,"Comedy,Drama",7.5,3238,nm7569493,Hindi,"Light-Hearted,Emotional,Thought-Provoking"
tt27664503,tvSeries,Siren: Survive the Island,Siren: Survive the Island,0,2023,2023.0,50,"Game-Show,Reality-TV",7.9,3048,Unknown,Hindi,Entertaining
tt11007190,tvSeries,Mocvara,Mocvara,0,2020,,100,"Crime,Drama,Mystery",7.0,3437,nm0637176,Hindi,"Gritty,Mysterious,Intense"
tt13598976,movie,The Soul,Ji hun,0,2021,,130,"Drama,Horror,Mystery",6.6,3642,nm7415410,Hindi,"Dark,Mysterious,Thought-Provoking"
tt5201864,tvSeries,Hatim,Hatim,0,2003,2004.0,45,"Action,Adventure,Fantasy",8.6,2789,nm7997276,Hindi,"Magical,Action-Packed,Adventurous"
tt28566478,movie,Lover,Lover,0,2024,,145,Drama,7.1,3368,nm15116563,Hindi,"Thought-Provoking,Emotional"
tt0388285,movie,Going the Distance,Going the Distance,0,2004,,93,"Comedy,Romance",5.6,4258,nm0341716,Hindi,"Light-Hearted,Romantic,Heartwarming"
tt0199214,tvSeries,Faerie Tale Theatre,Faerie Tale Theatre,0,1982,1987.0,50,"Adventure,Comedy,Family",8.3,2824,nm0575389,Hindi,"Fun,Light-Hearted,Adventurous"
tt7510798,movie,Maari 2,Maari 2,0,2018,,143,"Action,Comedy",5.7,4104,nm4897036,Hindi,"Light-Hearted,Action-Packed,Thrilling"
tt0159421,movie,The Adventures of Elmo in Grouchland,The Adventures of Elmo in Grouchland,0,1999,,73,"Adventure,Comedy,Family",5.8,4009,nm0357143,Hindi,"Fun,Light-Hearted,Adventurous"
tt14950036,tvSeries,Who Rules the World,Qie shi tian xia,0,2022,,45,"Action,Drama,Fantasy",8.1,2863,nm11219023,Hindi,"Magical,Action-Packed,Thought-Provoking"
tt13650540,movie,If You Were the Last,If You Were the Last,0,2023,,92,"Comedy,Romance,Sci-Fi",6.4,3623,nm6464902,Hindi,"Fun,Mind-Bending,Romantic"
tt1604113,tvSeries,Friends with Benefits,Friends with Benefits,0,2011,2011.0,21,Comedy,6.5,3567,nm0000625,Hindi,"Light-Hearted,Fun"
tt2355791,movie,Polladhavan,Polladhavan,0,2007,,150,"Action,Crime,Drama",7.7,3007,nm4274575,Hindi,"Gritty,Action-Packed,Intense"
tt27078772,movie,Lewis Capaldi: How I'm Feeling Now,Lewis Capaldi: How I'm Feeling Now,0,2023,,96,"Documentary,Music",7.3,3166,nm3111747,Hindi,Educational
tt6212854,tvSeries,Voice,Boiseu,0,2017,2025.0,60,"Action,Crime,Mystery",7.6,3039,nm5222245,Hindi,"Gritty,Mysterious,Action-Packed"
tt11394276,movie,Assassins,Assassins,0,2020,,104,"Biography,Documentary",7.5,3078,nm1713913,Hindi,"Inspiring,Educational"
tt15007172,tvSeries,Those Who Read the Hearts of Evil,Agui Maeumeul Ilgneun Jadeul,0,2022,2022.0,70,"Crime,Drama,Mystery",8.0,2885,nm12740803,Hindi,"Gritty,Mysterious,Intense"
tt0312189,tvSeries,Power Rangers Ninja Storm,Power Rangers Ninja Storm,0,2003,2004.0,30,"Action,Adventure,Family",6.5,3532,nm0368124,Hindi,"Action-Packed,Adventurous,Heartwarming"
tt10888824,movie,Teddy,Teddy,0,2021,,136,"Action,Adventure,Fantasy",6.3,3636,nm6725254,Hindi,"Magical,Action-Packed,Adventurous"
tt13654122,movie,Yaanai,Yaanai,0,2022,,154,"Action,Drama,Romance",6.1,3743,nm1419055,Hindi,"Action-Packed,Romantic,Thought-Provoking"
tt0115319,tvSeries,Power Rangers Zeo,Power Rangers Zeo,0,1996,1997.0,21,"Action,Adventure,Family",6.5,3488,nm0705675,Hindi,"Action-Packed,Adventurous,Heartwarming"
tt6718730,movie,Born a King,Born a King,0,2019,,103,"Drama,History",7.3,3103,nm0898063,Hindi,"Thought-Provoking,Emotional"
tt5523174,movie,Pichaikkaran,Pichaikkaran,0,2016,,130,"Action,Drama",7.6,2970,nm3298944,Telugu,"Thought-Provoking,Emotional,Action-Packed"
tt9892094,movie,Mogul Mowgli,Mogul Mowgli,0,2020,,89,"Drama,Music",6.6,3412,nm4802773,Hindi,"Thought-Provoking,Emotional"
tt18302114,tvMiniSeries,Ice Age: Scrat Tales,Ice Age: Scrat Tales,0,2022,2025.0,4,"Animation,Comedy,Family",7.2,3127,nm0518951,Hindi,"Light-Hearted,Heartwarming,Whimsical"
tt11428630,tvSeries,"Bofuri: I Don't Want to Get Hurt, So I'll Max Out My Defense",Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu,0,2020,2023.0,24,"Action,Adventure,Animation",7.3,3083,nm2932996,Hindi,"Whimsical,Fun,Action-Packed"
tt13660962,tvSeries,Bling Empire,Bling Empire,0,2021,2022.0,38,Reality-TV,5.8,3875,nm4640988,Hindi,Entertaining
tt14989988,movie,Devil,Devil,0,2023,,144,"Action,Drama,Thriller",6.5,3443,nm8651194,Hindi,"Action-Packed,Suspenseful,Intense"
tt7784442,tvSeries,Captain Tsubasa,Captain Tsubasa,0,2018,2019.0,22,"Animation,Drama,Family",8.1,2760,nm2046546,Hindi,"Whimsical,Fun,Thought-Provoking"
tt4391852,movie,Içimdeki Ses,Içimdeki Ses,0,2015,,93,Comedy,5.9,3788,nm6393161,Hindi,"Light-Hearted,Fun"
tt6494052,movie,Nenu Local,Nenu Local,0,2017,,138,"Action,Comedy,Romance",6.5,3428,nm6650012,Tamil,"Fun,Action-Packed,Romantic"
tt15257116,movie,Palm Trees and Power Lines,Palm Trees and Power Lines,0,2022,,110,Drama,6.5,3410,nm5741167,Hindi,"Thought-Provoking,Emotional"
tt2334302,tvSeries,Citizen Khan,Citizen Khan,0,2012,2016.0,30,Comedy,6.3,3515,nm0939917,Hindi,"Light-Hearted,Fun"
tt11023732,movie,Virata Parvam,Virata Parvam,0,2022,,151,"Action,Drama,Romance",6.6,3347,nm9721958,Hindi,"Action-Packed,Romantic,Thought-Provoking"
tt0203248,tvSeries,Bad Girls,Bad Girls,0,1999,2006.0,90,"Crime,Drama",7.9,2764,nm0600503,Hindi,"Emotional,Intense,Gritty"
tt8023734,movie,Kadaikutty Singam,Kadaikutty Singam,0,2018,,149,"Action,Drama",6.8,3203,nm4242010,Hindi,"Thought-Provoking,Emotional,Action-Packed"
tt0459605,movie,Eklavya: The Royal Guard,Eklavya,0,2007,,105,"Action,Drama,Mystery",6.0,3626,nm0006765,Hindi,"Mysterious,Action-Packed,Thought-Provoking"
tt13275740,movie,Kotthu,Kotthu,0,2022,,155,"Drama,Thriller",6.3,3444,nm0539034,Malayalam,"Thought-Provoking,Emotional,Suspenseful"
tt9674954,tvSeries,The Fiery Priest,Yeolhyeolsaje,0,2019,2024.0,35,"Action,Comedy,Crime",8.0,2711,nm4955171,Hindi,"Gritty,Fun,Action-Packed"
tt31510396,movie,The Bloody Hundredth,The Bloody Hundredth,0,2024,,62,Documentary,7.5,2879,nm0100522,Hindi,Educational
tt0791163,tvSeries,Trinity Blood,Trinity Blood,0,2005,2005.0,100,"Action,Animation,Drama",7.1,3041,nm0386302,Hindi,"Whimsical,Fun,Action-Packed"
tt26425683,movie,j-hope IN THE BOX,j-hope IN THE BOX,0,2023,,85,"Documentary,Music",8.4,2564,nm10201503,Hindi,Educational
tt6315750,movie,Cook Up a Storm,Jue zhan shi shen,0,2017,,98,"Comedy,Drama",6.3,3409,nm0948145,Hindi,"Light-Hearted,Emotional,Thought-Provoking"
tt6712026,movie,Kavan,Kavan,0,2017,,150,"Action,Thriller",7.1,3006,nm0433895,Hindi,"Intense,Action-Packed,Thrilling"
tt11357084,tvSeries,Alif,Alif,0,2019,2020.0,39,Drama,9.1,2345,nm6911445,Hindi,"Thought-Provoking,Emotional"
tt0305051,tvSeries,Kiteretsu Daihyakka,Kiteretsu Daihyakka,0,1988,1996.0,25,"Animation,Family,Sci-Fi",4.9,4352,nm0370559,Hindi,"Mind-Bending,Heartwarming,Whimsical"
tt3919218,movie,How to Plan an Orgy in a Small Town,How to Plan an Orgy in a Small Town,0,2015,,101,"Comedy,Drama",5.5,3865,nm1550227,Hindi,"Light-Hearted,Emotional,Thought-Provoking"
tt10518176,movie,Padavettu,Padavettu,0,2022,,145,"Action,Drama,Thriller",6.8,3123,nm10781275,Hindi,"Action-Packed,Suspenseful,Intense"
tt3012184,tvSeries,Betas,Betas,0,2013,2014.0,27,Comedy,6.9,3048,nm0499724,Hindi,"Light-Hearted,Fun"
tt5038858,tvSeries,Case,Case,0,2015,,45,"Crime,Drama,Mystery",7.1,2951,nm3742120,Hindi,"Gritty,Mysterious,Intense"
tt2963556,tvMiniSeries,"WATAMOTE: No Matter How I Look at It, It's You Guys' Fault I'm Not Popular!",Watashi ga motenai no wa dô kangaetemo omaera ga warui!,0,2013,2013.0,25,"Animation,Comedy,Drama",7.1,2922,nm2932996,Hindi,"Whimsical,Fun,Light-Hearted"
tt0267277,movie,Ashi Hi Banwa Banwi,Ashi Hi Banwa Banwi,0,1988,,137,Comedy,9.0,2302,nm0755113,Hindi,"Light-Hearted,Fun"
tt4900982,tvSeries,Çilek Kokusu,Çilek Kokusu,0,2015,2015.0,90,Romance,6.1,3378,nm1773796,Hindi,"Heartwarming,Romantic"
tt12664618,movie,Sinkhole,Singkeuhol,0,2021,,117,"Comedy,Drama",6.2,3323,nm1537157,Hindi,"Light-Hearted,Emotional,Thought-Provoking"
tt21908802,tvSeries,Sweet Kaaram Coffee,Sweet Kaaram Coffee,0,2023,,100,"Drama,Family",7.2,2860,nm4925448,Hindi,"Thought-Provoking,Emotional,Heartwarming"
tt0245573,movie,XX/XY,XX/XY,0,2002,,91,"Drama,Romance",5.9,3457,nm0157222,Hindi,"Thought-Provoking,Emotional,Heartwarming"
tt0059348,movie,The Coward,Kapurush,0,1965,,70,"Drama,Romance",7.6,2681,nm0006249,Hindi,"Thought-Provoking,Emotional,Heartwarming"
tt12117218,tvMiniSeries,The Millionaire Detective - Balance: UNLIMITED,Fugô Keiji Balance: UNLIMITED,0,2020,2020.0,23,"Animation,Crime,Drama",7.2,2817,nm2423816,Hindi,"Gritty,Whimsical,Fun"
tt0247945,movie,Badri,Badri,0,2000,,158,"Comedy,Drama,Romance",7.3,2764,nm0700872,Hindi,"Fun,Romantic,Light-Hearted"
tt15666846,tvMiniSeries,My Love Mix-Up!,My Love Mix-Up!,0,2021,2021.0,30,"Comedy,Romance",8.0,2514,nm3645901,Hindi,"Light-Hearted,Romantic,Heartwarming"
tt4327752,movie,Lady Bloodfight,Lady Bloodfight,0,2016,,100,"Action,Crime,Drama",5.6,3590,nm0619599,Hindi,"Gritty,Action-Packed,Intense"
tt19868286,tvSeries,Adhura,Adhura,0,2023,2023.0,100,"Horror,Thriller",6.6,3027,nm6363860,Hindi,"Dark,Intense,Suspenseful"
tt7471004,movie,Aval,Aval,0,2017,,137,Horror,6.7,2979,nm2528557,Telugu,"Dark,Scary"
tt0905574,tvSeries,1001 Nights,Binbir Gece,0,2006,2009.0,80,Drama,5.4,3693,nm0754503,Hindi,"Thought-Provoking,Emotional"
tt8456094,tvSeries,Scooby-Doo and Guess Who?,Scooby-Doo and Guess Who?,0,2019,2021.0,22,"Adventure,Animation,Comedy",7.3,2715,nm0590446,Hindi,"Whimsical,Fun,Light-Hearted"
tt4417510,movie,Nenu Sailaja,Nenu Sailaja,0,2016,,135,"Action,Comedy,Romance",6.9,2852,nm3141804,Tamil,"Fun,Action-Packed,Romantic"
tt2390253,movie,A Muse,Eungyo,0,2012,,129,"Drama,Romance",6.6,2981,nm0161242,Hindi,"Thought-Provoking,Emotional,Heartwarming"
tt6620620,tvSeries,GameFace,GameFace,0,2017,2019.0,24,Comedy,7.7,2553,nm3747227,Hindi,"Light-Hearted,Fun"
tt0156985,movie,Sadak,Sadak,0,1991,,134,"Action,Crime,Drama",6.4,3070,nm0080315,Hindi,"Gritty,Action-Packed,Intense"
tt10808968,tvSeries,The Tale of Nokdu,Joseonroko Nokdujeon,0,2019,2019.0,30,"Action,Comedy,History",7.7,2550,Unknown,Hindi,"Light-Hearted,Action-Packed,Thrilling"
tt1882240,tvSeries,Beelzebub,Beelzebub,0,2011,2012.0,100,"Action,Animation,Comedy",7.5,2618,nm1302664,Hindi,"Whimsical,Fun,Action-Packed"
tt27496044,movie,Vrusshabha,Vrusshabha,0,2025,,128,"Action,Drama,Fantasy",8.9,2204,nm5907071,Hindi,"Magical,Action-Packed,Thought-Provoking"
tt0115323,tvSeries,Profit,Profit,0,1996,1997.0,90,"Crime,Drama",8.6,2277,nm0410769,Hindi,"Emotional,Intense,Gritty"
tt13298992,movie,Nizhal,Nizhal,0,2021,,118,"Drama,Mystery,Thriller",6.3,3102,nm5112250,Tamil,"Mysterious,Suspenseful,Intense"
tt0439869,movie,Varsham,Varsham,0,2004,,159,"Action,Comedy,Romance",7.3,2677,nm1828598,Hindi,"Fun,Action-Packed,Romantic"
tt2222848,tvSeries,Puberty Blues,Puberty Blues,0,2012,2014.0,45,"Comedy,Drama",8.2,2383,nm1380395,Hindi,"Light-Hearted,Emotional,Thought-Provoking"
tt6136644,tvSeries,Unit 42,Unité 42,0,2017,2019.0,52,"Crime,Drama,Thriller",6.9,2821,nm0600700,Hindi,"Gritty,Suspenseful,Intense"
tt3574152,tvMiniSeries,Partners in Crime,Partners in Crime,0,2015,2015.0,55,"Crime,Drama,Mystery",6.5,2993,nm0355542,Hindi,"Gritty,Mysterious,Intense"
tt21063148,tvMiniSeries,D.B. Cooper: Where Are You?!,D.B. Cooper: Where Are You?!,0,2022,2022.0,42,"Crime,Documentary,History",5.4,3594,nm0954912,Hindi,"Intense,Gritty,Educational"
tt0756522,tvSeries,Little Einsteins,Little Einsteins,0,2005,2010.0,100,"Adventure,Animation,Comedy",6.4,3002,nm1393847,Hindi,"Whimsical,Fun,Light-Hearted"
tt0808306,movie,Honeymoon Travels Pvt. Ltd.,Honeymoon Travels Pvt. Ltd.,0,2007,,118,"Comedy,Drama,Romance",6.1,3148,nm1030373,Hindi,"Fun,Romantic,Light-Hearted"
tt7742120,tvSeries,Laid-Back Camp,Yurukyan,0,2018,2024.0,24,"Adventure,Animation,Comedy",8.1,2367,nm2434043,Hindi,"Whimsical,Fun,Light-Hearted"
tt3807034,tvSeries,The Adventures of Puss in Boots,The Adventures of Puss in Boots,0,2015,2018.0,23,"Action,Adventure,Animation",6.6,2904,nm2996476,Hindi,"Whimsical,Fun,Action-Packed"
tt7257586,movie,Kurangu Bommai,Kurangu Bommai,0,2017,,106,"Drama,Thriller",7.9,2423,nm9204865,Hindi,"Thought-Provoking,Emotional,Suspenseful"
tt0101199,tvSeries,Sisters,Sisters,0,1991,1996.0,60,Drama,7.5,2544,nm0002349,Hindi,"Thought-Provoking,Emotional"
tt4937812,movie,Thoongaa Vanam,Thoongaavanam,0,2015,,128,"Action,Crime,Thriller",6.9,2765,nm4301161,Telugu,"Gritty,Action-Packed,Suspenseful"
tt0143746,movie,Molly,Molly,0,1999,,102,"Comedy,Drama,Romance",5.7,3324,nm0241090,Hindi,"Fun,Romantic,Light-Hearted"
tt10253466,movie,Badland,Badland,0,2019,,117,"Drama,Western",5.6,3381,nm4899218,Hindi,"Thought-Provoking,Emotional,Classic"
tt0368811,movie,Jajantaram Mamantaram,Jajantaram Mamantaram,0,2003,,122,"Action,Adventure,Comedy",6.1,3103,nm1386952,Hindi,"Fun,Action-Packed,Light-Hearted"
tt10042110,tvSeries,BOSS: Baap of Special Services,BOSS: Baap of Special Services,0,2019,,30,Action,5.7,3295,nm3932593,Hindi,"Action-Packed,Thrilling"
tt1379228,movie,Naan Kadavul,Naan Kadavul,0,2009,,165,"Action,Drama",7.7,2429,nm1220246,Hindi,"Thought-Provoking,Emotional,Action-Packed"
tt11497904,tvMiniSeries,Pandemic: How to Prevent an Outbreak,Pandemic: How to Prevent an Outbreak,0,2020,2020.0,50,Documentary,6.4,2908,nm6921821,Hindi,Educational
tt8105958,tvMiniSeries,Wild District,Distrito salvaje,0,2018,2019.0,45,"Action,Crime,Drama",8.1,2297,nm2872021,Hindi,"Gritty,Action-Packed,Intense"
tt29258720,tvSeries,Boundless Love,Hudutsuz Sevda,0,2023,2025.0,100,"Action,Drama",6.7,2774,nm9725001,Hindi,"Thought-Provoking,Emotional,Action-Packed"
tt16027944,movie,Beyond the Universe,Depois do Universo,0,2022,,126,"Comedy,Drama,Romance",6.6,2816,nm5735886,Hindi,"Fun,Romantic,Light-Hearted"
tt0443370,tvSeries,Dragons' Den,Dragons' Den,0,2005,,60,"Game-Show,Reality-TV",6.8,2717,nm3077122,Hindi,Entertaining
tt31624309,tvSeries,I Was Reincarnated as the 7th Prince So I Can Take My Time Perfecting My Magical Ability,"Tensei Shitara Dainana Ouji Datta Node, Kimama ni Majutsu wo Kiwamemasu",0,2024,,24,"Adventure,Animation,Comedy",6.9,2675,nm8091638,Hindi,"Whimsical,Fun,Light-Hearted"
tt1773182,tvSeries,Love It or List It,Love It or List It,0,2008,2026.0,44,Reality-TV,6.5,2838,nm0947073,Hindi,Entertaining
tt0115067,movie,Little Sister,Zusje,0,1995,,91,"Drama,Mystery",6.8,2709,nm0922520,Hindi,"Thought-Provoking,Emotional,Mysterious"
tt10726604,movie,The Bad Guys: The Movie,Nappeun nyeoseogdeul: Deo mubi,0,2019,,114,"Action,Crime,Thriller",6.2,2952,nm7110804,Hindi,"Gritty,Action-Packed,Suspenseful"
tt18561422,tvMiniSeries,Vermeil in Gold,Kinsô no Vermeil ~Gakeppuchi majutsushi wa saikyô no yakusai to mahô sekai wo tsukisusumu~,0,2022,2022.0,24,"Action,Animation,Comedy",6.7,2724,nm7706456,Hindi,"Whimsical,Fun,Action-Packed"
tt0353725,movie,Meesha Madhavan,Meesha Madhavan,0,2002,,165,"Comedy,Drama",8.0,2280,nm0430485,Malayalam,"Light-Hearted,Emotional,Thought-Provoking"
tt14336174,movie,Peter von Kant,Peter von Kant,0,2022,,85,Drama,6.3,2891,nm0654830,Hindi,"Thought-Provoking,Emotional"
tt13424422,movie,Sword Art Online: Progressive - Aria of a Starless Night,Gekijôban Sôdo Âto Onrain Puroguresshibu Hoshi-naki Yoru no Aria,0,2021,,97,"Action,Adventure,Animation",7.2,2527,nm6100032,Hindi,"Whimsical,Fun,Action-Packed"
tt28253602,tvSeries,How to Become a Cult Leader,How to Become a Cult Leader,0,2023,2023.0,30,"Crime,Documentary",6.7,2712,nm0617106,Hindi,"Intense,Gritty,Educational"
tt1411815,tvSeries,One Outs,One Outs,0,2008,2009.0,23,"Animation,Drama,Sport",8.2,2214,nm1059369,Hindi,"Whimsical,Fun,Inspiring"
tt4060576,tvMovie,Lavalantula,Lavalantula,0,2015,,83,"Action,Adventure,Comedy",4.7,3853,nm0579079,Hindi,"Fun,Action-Packed,Light-Hearted"
tt2816734,tvSeries,Gu Family Book,Guga-ui Seo,0,2013,2013.0,100,"Action,Comedy,Fantasy",7.9,2290,nm4209977,Hindi,"Magical,Fun,Action-Packed"
tt29720239,movie,Bye Bye Barry,Bye Bye Barry,0,2023,,92,"Documentary,Sport",7.7,2342,nm3713698,Hindi,"Inspiring,Educational"
tt6296236,movie,Running Shaadi,Running Shaadi,0,2017,,114,"Comedy,Romance",6.4,2815,nm1376310,Hindi,"Light-Hearted,Romantic,Heartwarming"
tt5881326,tvSeries,T@gged,T@gged,0,2016,2018.0,18,"Drama,Mystery,Thriller",7.1,2537,nm1680829,Hindi,"Mysterious,Suspenseful,Intense"
tt10709232,movie,Hero,Hero,0,2019,,164,"Action,Drama,Thriller",6.3,2858,nm9158938,Hindi,"Action-Packed,Suspenseful,Intense"
tt12763474,movie,Robin's Wish,Robin's Wish,0,2020,,77,"Biography,Documentary",7.3,2465,nm3790611,Hindi,"Inspiring,Educational"
tt8002604,tvSeries,Camping,Camping,0,2018,2018.0,30,Comedy,5.2,3452,nm1493255,Hindi,"Light-Hearted,Fun"
tt14056670,movie,Paappan,Paappan,0,2022,,169,"Crime,Drama,Mystery",6.7,2676,nm0430782,Hindi,"Gritty,Mysterious,Intense"
tt0475464,tvSeries,Los hombres de Paco,Los hombres de Paco,0,2005,2021.0,80,"Action,Adventure,Comedy",7.1,2521,nm1208968,Hindi,"Fun,Action-Packed,Light-Hearted"
tt12956264,tvSeries,The ABCs of Life,Azbuka naseg zivota,0,2021,,50,Drama,7.4,2418,nm2513598,Hindi,"Thought-Provoking,Emotional"
tt3802668,movie,Govindudu Andari Vaadele,Govindudu Andari Vaadele,0,2014,,160,"Action,Comedy,Drama",5.7,3123,nm0885537,Bengali,"Fun,Action-Packed,Light-Hearted"
tt1869296,movie,Bbuddah... Hoga Terra Baap,Bbuddah... Hoga Terra Baap,0,2011,,114,"Action,Comedy,Crime",5.6,3178,nm0700872,Hindi,"Gritty,Fun,Action-Packed"
tt2677064,movie,Vishwaroopam 2,Vishwaroopam 2,0,2018,,145,"Action,Thriller",5.8,3067,nm0352032,Hindi,"Intense,Action-Packed,Thrilling"
tt5239494,tvSeries,The Collection,The Collection,0,2016,2016.0,60,"Drama,History,Romance",7.0,2535,nm0909608,Hindi,"Thought-Provoking,Emotional,Heartwarming"
tt21281462,movie,Poran,Poran,0,2022,,139,"Crime,Drama,History",7.3,2428,nm15176828,Hindi,"Emotional,Intense,Gritty"
tt26346647,tvMiniSeries,Eva Lasting,La primera vez,0,2023,2026.0,42,"Drama,Romance",7.9,2221,nm2810916,Hindi,"Thought-Provoking,Emotional,Heartwarming"
tt14178824,tvSeries,Indian Predator: The Butcher of Delhi,Indian Predator: The Butcher of Delhi,0,2022,2022.0,100,"Crime,Documentary,History",6.1,2876,nm0814546,Hindi,"Intense,Gritty,Educational"
tt20602042,tvSeries,"Web of Make Believe: Death, Lies and the Internet","Web of Make Believe: Death, Lies and the Internet",0,2022,2022.0,60,"Crime,Documentary",6.5,2696,nm0460534,Hindi,"Intense,Gritty,Educational"
tt20245230,tvMiniSeries,Still Waters,Y Golau,0,2022,2025.0,48,"Drama,Thriller",7.0,2502,nm1345241,Hindi,"Thought-Provoking,Emotional,Suspenseful"
tt11212198,tvSeries,Rap Sh!t,Rap Sh!t,0,2022,2023.0,30,"Comedy,Music",6.6,2623,nm3686050,Hindi,"Light-Hearted,Fun"
tt2788526,tvMovie,Transformers Prime Beast Hunters: Predacons Rising,Transformers Prime Beast Hunters: Predacons Rising,0,2013,,65,"Action,Animation,Family",7.5,2308,nm0381817,Hindi,"Whimsical,Fun,Action-Packed"
tt1418572,tvSeries,The Paris Murders,Profilage,0,2009,2020.0,52,"Crime,Thriller",7.6,2277,nm1555912,Hindi,"Intense,Gritty,Suspenseful"
tt22489564,movie,Har Har Mahadev,Har Har Mahadev,0,2022,,161,"Action,Drama,History",7.3,2367,nm3871075,Hindi,"Thought-Provoking,Emotional,Action-Packed"
tt8747548,movie,Axone,Axone,0,2019,,104,"Comedy,Drama",6.9,2503,nm6372816,Hindi,"Light-Hearted,Emotional,Thought-Provoking"
tt11056910,movie,The Stylist,The Stylist,0,2020,,105,"Drama,Horror",5.6,3080,nm5514001,Hindi,"Thought-Provoking,Emotional,Dark"
tt0248119,tvMiniSeries,Jojo's Bizarre Adventure,JoJo no Kimyô na Bôken,0,1993,2002.0,30,"Action,Adventure,Animation",7.7,2238,nm0457541,Hindi,"Whimsical,Fun,Action-Packed"
tt6409416,movie,The Elder One,Moothon,0,2019,,125,"Crime,Drama,Romance",7.3,2356,nm0595936,Hindi,"Gritty,Romantic,Intense"
tt5576318,movie,Who Killed Cock Robin?,Mu ji zhe,0,2017,,118,"Crime,Mystery,Thriller",7.1,2421,nm7415410,Hindi,"Mysterious,Intense,Gritty"
tt21867370,movie,Confidential Assignment 2: International,Gongjo 2: Inteonaesyeonal,0,2022,,129,"Action,Comedy,Thriller",6.6,2604,nm2463304,Hindi,"Fun,Suspenseful,Action-Packed"
tt15779054,movie,Thamasoma Jyothirgamaya,Thamasoma Jyothirgamaya,0,2021,,93,"Drama,Romance",7.9,2171,nm13067904,Hindi,"Thought-Provoking,Emotional,Heartwarming"
tt11048090,tvSeries,Legendary,Legendary,0,2020,2022.0,50,Reality-TV,8.1,2116,nm0918999,Hindi,Entertaining
tt0081144,movie,McVicar,McVicar,0,1980,,112,"Crime,Drama",6.7,2555,nm0165965,Hindi,"Emotional,Intense,Gritty"
tt0907674,movie,Amal,Amal,0,2007,,101,Drama,7.5,2277,nm1416352,Hindi,"Thought-Provoking,Emotional"
tt11024580,movie,Rang De,Rang De,0,2021,,130,"Comedy,Drama,Romance",6.3,2708,nm4951006,Tamil,"Fun,Romantic,Light-Hearted"
tt5868826,tvSeries,La peste,La peste,0,2018,2019.0,50,"Crime,Drama,History",7.2,2365,nm0735705,Hindi,"Emotional,Intense,Gritty"
tt6868278,tvSeries,The Test Case,The Test Case,0,2018,,29,"Action,Drama",8.3,2047,nm1744021,Hindi,"Thought-Provoking,Emotional,Action-Packed"
tt14488772,movie,Seethayanam,Seethayanam,0,2022,,135,"Drama,Thriller",7.1,2389,nm12115224,Kannada,"Thought-Provoking,Emotional,Suspenseful"
tt17042402,tvMiniSeries,Cherry Blossoms After Winter,Cherry Blossoms After Winter,0,2022,2022.0,20,"Drama,Romance",7.5,2259,Unknown,Hindi,"Thought-Provoking,Emotional,Heartwarming"
tt14810626,tvSeries,The Bad Penny,Üç Kurus,0,2021,2022.0,120,"Crime,Drama",6.7,2528,nm8498219,Hindi,"Emotional,Intense,Gritty"
tt8043092,movie,Sammohanam,Sammohanam,0,2018,,137,"Drama,Romance",7.5,2249,nm1990335,Tamil,"Thought-Provoking,Emotional,Heartwarming"
tt22037984,movie,Silver and the Book of Dreams,Silber und das Buch der Träume,0,2023,,92,"Drama,Fantasy,Romance",5.5,3061,nm6433160,Hindi,"Magical,Romantic,Thought-Provoking"
tt18274188,tvSeries,Eternally Confused and Eager for Love,Eternally Confused and Eager for Love,0,2022,,22,"Comedy,Romance",6.7,2511,nm8976549,Hindi,"Light-Hearted,Romantic,Heartwarming"
tt9731222,tvSeries,The Neighbor,El vecino,0,2019,2021.0,30,"Action,Comedy",6.5,2586,nm0508277,Hindi,"Light-Hearted,Action-Packed,Thrilling"
